race_control_message_id,session_id,year,event_name,message_time_utc,session_time_ms,category,message,status,flag,scope,sector,racing_number,driver_code,lap_number,taxonomy,normalized_message,missing_session_time,missing_lap_scope,missing_driver_scope,is_driver_scoped,is_lap_scoped
3098,2025-australian-grand-prix-r,2025,Australian Grand Prix,2025-03-16 03:30:01+00:00,,Other,PIT EXIT CLOSED,,,,,,,1,pit_entry_exit,pit exit closed,True,False,True,False,True
3099,2025-australian-grand-prix-r,2025,Australian Grand Prix,2025-03-16 03:41:43+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3100,2025-australian-grand-prix-r,2025,Australian Grand Prix,2025-03-16 03:42:22+00:00,,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,,1,flags,yellow in track sector #,True,False,True,False,True
3101,2025-australian-grand-prix-r,2025,Australian Grand Prix,2025-03-16 03:43:16+00:00,,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,,1,flags,clear in track sector #,True,False,True,False,True
3102,2025-australian-grand-prix-r,2025,Australian Grand Prix,2025-03-16 03:43:17+00:00,,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,,1,flags,clear in track sector #,True,False,True,False,True
3103,2025-australian-grand-prix-r,2025,Australian Grand Prix,2025-03-16 03:45:05+00:00,,Other,RISK OF RAIN FOR F1 RACE IS 40%,,,,,,,1,other,risk of rain for f1 race is #%,True,False,True,False,True
3104,2025-australian-grand-prix-r,2025,Australian Grand Prix,2025-03-16 03:49:00+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3105,2025-australian-grand-prix-r,2025,Australian Grand Prix,2025-03-16 03:49:47+00:00,,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,,1,flags,clear in track sector #,True,False,True,False,True
3227,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:03:39+00:00,219000.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,False,False,True,False,True
3228,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:04:30+00:00,270000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
3229,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:04:33+00:00,273000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,,1,flags,double yellow in track sector #,False,False,True,False,True
3230,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:04:39+00:00,279000.0,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,,1,flags,yellow in track sector #,False,False,True,False,True
3231,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:04:41+00:00,281000.0,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,,1,flags,clear in track sector #,False,False,True,False,True
3232,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:04:42+00:00,282000.0,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,,1,flags,clear in track sector #,False,False,True,False,True
3233,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:04:43+00:00,283000.0,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,,1,flags,yellow in track sector #,False,False,True,False,True
3234,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:04:46+00:00,286000.0,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,,1,flags,clear in track sector #,False,False,True,False,True
3235,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:04:49+00:00,289000.0,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,,1,flags,yellow in track sector #,False,False,True,False,True
3236,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:04:51+00:00,291000.0,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,,1,flags,clear in track sector #,False,False,True,False,True
3237,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:05:26+00:00,326000.0,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,,,,,2,other,track surface slippery in track sector #,False,False,True,False,True
3238,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:05:33+00:00,333000.0,Drs,DRS ENABLED,ENABLED,,,,,,2,drs,drs enabled,False,False,True,False,True
3239,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:07:00+00:00,420000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,,3,flags,double yellow in track sector #,False,False,True,False,True
3240,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:07:26+00:00,446000.0,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,,3,flags,clear in track sector #,False,False,True,False,True
3241,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:07:57+00:00,477000.0,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 8 LAP 1 15:04:30,,,,,,,3,other,car # (bor) lap deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3242,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:13:03+00:00,783000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,,6,flags,double yellow in track sector #,False,False,True,False,True
3243,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:13:09+00:00,789000.0,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,,6,flags,clear in track sector #,False,False,True,False,True
3244,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:13:55+00:00,835000.0,Other,CAR 6 (HAD) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 1 15:04:33,,,,,,,7,other,car # (had) lap deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3245,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 07:35:41+00:00,2141000.0,Other,CAR 22 (TSU) TIME 1:39.932 DELETED - TRACK LIMITS AT TURN 14 LAP 16 15:30:17,,,,,,,20,other,car # (tsu) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3246,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:19:53+00:00,4793000.0,Other,TURN 14 INCIDENT INVOLVING CARS 7 (DOO) AND 6 (HAD) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,,47,investigations_noted,turn # incident involving cars # (doo) and # (had) noted - forcing another driver off the track,False,False,True,False,True
3247,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:20:50+00:00,4850000.0,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:20:49,,BLUE,Driver,,22.0,TSU,48,flags,waved blue flag for car # (tsu) timed at #:#:#,False,False,False,True,True
3248,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:21:24+00:00,4884000.0,Other,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 7 (DOO) AND 6 (HAD) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,,48,investigations_noted,fia stewards: turn # incident involving cars # (doo) and # (had) under investigation - forcing another driver off the track,False,False,True,False,True
3249,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:22:37+00:00,4957000.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:22:36,,BLUE,Driver,,27.0,HUL,49,flags,waved blue flag for car # (hul) timed at #:#:#,False,False,False,True,True
3250,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:24:11+00:00,5051000.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:24:10,,BLUE,Driver,,27.0,HUL,50,flags,waved blue flag for car # (hul) timed at #:#:#,False,False,False,True,True
3251,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:24:22+00:00,5062000.0,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 7 (DOO) - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,,50,penalties,fia stewards: # second time penalty for car # (doo) - forcing another driver off the track,False,False,True,False,True
3252,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:24:33+00:00,5073000.0,Other,CAR 7 (DOO) TIME 1:38.345 DELETED - TRACK LIMITS AT TURN 14 LAP 45 16:17:53,,,,,,,50,other,car # (doo) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3253,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:24:35+00:00,5075000.0,Other,CAR 6 (HAD) TIME 1:38.600 DELETED - TRACK LIMITS AT TURN 14 LAP 45 16:17:53,,,,,,,50,other,car # (had) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3254,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:26:04+00:00,5164000.0,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:26:03,,BLUE,Driver,,5.0,BOR,51,flags,waved blue flag for car # (bor) timed at #:#:#,False,False,False,True,True
3255,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:26:38+00:00,5198000.0,Other,TURN 1 INCIDENT INVOLVING CAR 7 (DOO) NOTED - MOVING UNDER BRAKING,,,,,,,52,investigations_noted,turn # incident involving car # (doo) noted - moving under braking,False,False,True,False,True
3256,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:27:22+00:00,5242000.0,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:27:22,,BLUE,Driver,,5.0,BOR,52,flags,waved blue flag for car # (bor) timed at #:#:#,False,False,False,True,True
3257,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:29:53+00:00,5393000.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:29:52,,BLUE,Driver,,27.0,HUL,54,flags,waved blue flag for car # (hul) timed at #:#:#,False,False,False,True,True
3258,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:32:57+00:00,5577000.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:32:57,,BLUE,Driver,,27.0,HUL,56,flags,waved blue flag for car # (hul) timed at #:#:#,False,False,False,True,True
3259,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:33:14+00:00,5594000.0,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 7 (DOO) REVIEWED NO FURTHER INVESTIGATION - MOVING UNDER BRAKING,,,,,,,56,investigations_noted,fia stewards: turn # incident involving car # (doo) reviewed no further investigation - moving under braking,False,False,True,False,True
3260,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:34:33+00:00,5673000.0,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,,56,red_flag,chequered flag,False,False,True,False,True
3261,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 08:34:36+00:00,5676000.0,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:34:35,,BLUE,Driver,,5.0,BOR,56,flags,waved blue flag for car # (bor) timed at #:#:#,False,False,False,True,True
3206,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:20:01+00:00,,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,True,False,True,False,True
3207,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:24:15+00:00,,Other,INCIDENT INVOLVING CAR 5 (BOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,,,,,,1,investigations_noted,incident involving car # (bor) noted - failing to follow race directors instructions – practice start infringement,True,False,True,False,True
3208,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:25:50+00:00,,Other,INCIDENT INVOLVING CAR 23 (ALB) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,,,,,,1,investigations_noted,incident involving car # (alb) noted - failing to follow race directors instructions – practice start infringement,True,False,True,False,True
3209,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:28:10+00:00,,Other,INCIDENT INVOLVING CAR 22 (TSU) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,,,,,,1,investigations_noted,incident involving car # (tsu) noted - failing to follow race directors instructions – practice start infringement,True,False,True,False,True
3210,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:30:01+00:00,,Other,PIT EXIT CLOSED,,,,,,,1,pit_entry_exit,pit exit closed,True,False,True,False,True
3211,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:32:39+00:00,,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,,1,flags,yellow in track sector #,True,False,True,False,True
3212,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:32:40+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3213,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:32:53+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3214,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:32:54+00:00,,Other,DRS DISABLED IN ZONE 2,,,,,,,1,drs,drs disabled in zone #,True,False,True,False,True
3215,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:33:03+00:00,,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,,1,flags,clear in track sector #,True,False,True,False,True
3216,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:33:03+00:00,,Other,DRS ENABLED IN ZONE 2,,,,,,,1,drs,drs enabled in zone #,True,False,True,False,True
3217,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:33:38+00:00,,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 5 (BOR) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,,,,,,1,investigations_noted,fia stewards: incident involving car # (bor) will be investigated after the race - failing to follow race directors instructions – practice start infringement,True,False,True,False,True
3218,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:33:46+00:00,,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,,,,,,1,investigations_noted,fia stewards: incident involving car # (alb) will be investigated after the race - failing to follow race directors instructions – practice start infringement,True,False,True,False,True
3219,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:33:52+00:00,,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,,,,,,1,investigations_noted,fia stewards: incident involving car # (tsu) will be investigated after the race - failing to follow race directors instructions – practice start infringement,True,False,True,False,True
3220,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:34:34+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3221,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:34:55+00:00,,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,,1,flags,clear in track sector #,True,False,True,False,True
3222,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:34:59+00:00,,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,1,flags,clear in track sector #,True,False,True,False,True
3223,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:36:38+00:00,,Other,INCIDENT INVOLVING CAR 27 (HUL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,,,,,,1,investigations_noted,incident involving car # (hul) noted - failing to follow race directors instructions – practice start infringement,True,False,True,False,True
3224,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:37:40+00:00,,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,,,,,,1,investigations_noted,fia stewards: incident involving car # (hul) will be investigated after the race - failing to follow race directors instructions – practice start infringement,True,False,True,False,True
3225,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:45:19+00:00,,Other,RISK OF RAIN FOR F1 RACE IS 10%,,,,,,,1,other,risk of rain for f1 race is #%,True,False,True,False,True
3226,2025-chinese-grand-prix-r,2025,Chinese Grand Prix,2025-03-23 06:57:03+00:00,,Drs,DRS DISABLED,DISABLED,,,,,,1,drs,drs disabled,True,False,True,False,True
3266,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:03:47+00:00,227000.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,False,False,True,False,True
3267,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:05:35+00:00,335000.0,Drs,DRS ENABLED,ENABLED,,,,,,2,drs,drs enabled,False,False,True,False,True
3268,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:08:16+00:00,496000.0,Other,CAR 12 (ANT) TIME 1:34.531 DELETED - TRACK LIMITS AT TURN 17 LAP 2 14:06:57,,,,,,,3,other,car # (ant) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3269,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:29:55+00:00,1795000.0,Other,CAR 55 (SAI) TIME 1:34.451 DELETED - TRACK LIMITS AT TURN 17 LAP 15 14:27:34,,,,,,,17,other,car # (sai) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3270,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:31:49+00:00,1909000.0,Other,TURN 17 INCIDENT INVOLVING CARS 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,,18,investigations_noted,turn # incident involving cars # (sai) noted - leaving the track and gaining an advantage,False,False,True,False,True
3271,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:35:26+00:00,2126000.0,Other,FIA STEWARDS: TURN 17 INCIDENT INVOLVING CAR 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,,21,investigations_noted,fia stewards: turn # incident involving car # (sai) reviewed no further investigation - leaving the track and gaining an advantage,False,False,True,False,True
3272,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:42:02+00:00,2522000.0,Other,PIT EXIT INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED,,,,,,,25,investigations_noted,pit exit incident involving cars # (ver) and # (nor) noted,False,False,True,False,True
3273,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:43:05+00:00,2585000.0,Other,FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) REVIEWED NO FURTHER INVESTIGATION,,,,,,,26,investigations_noted,fia stewards: pit exit incident involving cars # (ver) and # (nor) reviewed no further investigation,False,False,True,False,True
3274,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:45:15+00:00,2715000.0,Other,CAR 55 (SAI) TIME 1:33.932 DELETED - TRACK LIMITS AT TURN 17 LAP 25 14:43:19,,,,,,,27,other,car # (sai) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3275,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:45:28+00:00,2728000.0,Other,TURN 17 INCIDENT INVOLVING CAR 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,,27,investigations_noted,turn # incident involving car # (sai) noted - leaving the track and gaining an advantage,False,False,True,False,True
3276,2025-japanese-grand-prix-r,2025,Japanese Grand Prix,2025-04-06 05:47:54+00:00,2874000.0,Other,FIA STEWARDS: TURN 17 INCIDENT INVOLVING CAR 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,,29,investigations_noted,fia stewards: turn # incident involving car # (sai) reviewed no further investigation - leaving the track and gaining an advantage,False,False,True,False,True
